id,username,date,time,tweet,place,geo,replies_count,retweets_count,likes_count,pos_neg
9625,realdonaldtrump,2017/8/9,9:16:33,Senator Luther Strange has done a great job representing the people of the Great State of Alabama. He has my complete and total endorsement!,,,14153,10822,58975,Positive
9626,realdonaldtrump,2017/8/9,2:10:18,"After 200 days, rarely has any Administration achieved what we have achieved..not even close! Don't believe the Fake News Suppression Polls!",,,50110,21286,97280,Negative
9627,realdonaldtrump,2017/8/9,2:00:30,E-mails show that the AmazonWashingtonPost and the FailingNewYorkTimes were reluctant to cover the Clinton/Lynch secret meeting in plane.,,,21796,19881,74347,Positive
9628,realdonaldtrump,2017/8/8,19:17:18,"After many years of failure,countries are coming together to  finally address the dangers posed by North Korea. We must be tough & decisive!",,,19645,20195,96658,Positive
9629,realdonaldtrump,2017/8/8,19:11:49,"I will be holding a major briefing on the Opioid crisis, a major problem for our country, today at 3:00 P.M. in Bedminster, N.J.",,,14939,12200,63610,Positive
9630,realdonaldtrump,2017/8/8,4:48:54,"I think Senator Blumenthal should take a nice long vacation in Vietnam, where he lied about his service, so he can at least say he was there",,,46462,24886,100544,Positive
9631,realdonaldtrump,2017/8/8,4:39:46,"How much longer will the failing nytimes, with its big losses and massive unfunded liability (and non-existent sources), remain in business?",,,27306,14487,71357,Negative
9632,realdonaldtrump,2017/8/8,4:15:18,The Fake News Media will not talk about the importance of the United Nations Security Council's 15-0 vote in favor of sanctions on N. Korea!,,,17934,16975,74614,Positive
9633,realdonaldtrump,2017/8/8,2:03:42,On #PurpleHeartDay?I thank all the brave men and women who have sacrificed in battle for this GREAT NATION! #USA?? pic.twitter.com/QmfdLSLp6p,,,11518,13166,67300,Positive
9634,realdonaldtrump,2017/8/7,20:01:20,"...conquests, how brave he was, and it was all a lie. He cried like a baby and begged for forgiveness like a child. Now he judges collusion?",,,29550,14278,64536,Negative
9635,realdonaldtrump,2017/8/7,19:52:32,Never in U.S.history has anyone lied or defrauded voters like Senator Richard Blumenthal. He told stories about his Vietnam battles and....,,,25342,16248,67972,Negative
9636,realdonaldtrump,2017/8/7,19:47:36,Interesting to watch Senator Richard Blumenthal of Connecticut talking about hoax Russian collusion when he was a  phony Vietnam con artist!,,,20822,17224,69500,Positive
9637,realdonaldtrump,2017/8/7,19:32:56,Working hard from New Jersey while White House goes through long planned renovation. Going to New York next week for more meetings.,,,15767,10931,58227,Negative
9638,realdonaldtrump,2017/8/7,19:18:05,"Hard to believe that with 24/7 #Fake News on CNN, ABC, NBC, CBS, NYTIMES & WAPO, the Trump base is getting stronger!",,,23903,14514,64648,Negative
9639,realdonaldtrump,2017/8/7,19:09:36,"... Supreme Court pick, economic enthusiasm, deregulation & so much more have driven the Trump base even closer together. Will never change!",,,9153,12017,60905,Negative
9640,realdonaldtrump,2017/8/7,19:04:19,"...and West Virginia. The fact is the Fake News Russian collusion story, record Stock Market, border security, military strength, jobs.....",,,5672,9940,52234,Positive
9641,realdonaldtrump,2017/8/7,18:58:09,"The Trump base is far bigger &  stronger than ever before (despite some phony Fake News polling). Look at rallies in Penn, Iowa, Ohio.......",,,19404,16202,79268,Positive
9642,realdonaldtrump,2017/8/7,18:38:32,"The failing @nytimes, which has made every wrong prediction about me including my big election win (apologized), is totally inept!",,,12845,11121,56622,Negative
9643,realdonaldtrump,2017/8/7,9:22:08,Just completed call with President Moon of South Korea. Very happy and impressed with 15-0 United Nations vote on North Korea sanctions.,,,10483,17106,88434,Positive
9644,realdonaldtrump,2017/8/7,9:18:08,"The Fake News refuses to report the success of the first 6 months: S.C., surging economy & jobs,border & military security,ISIS & MS-13 etc.",,,20841,19185,83487,Positive
9645,realdonaldtrump,2017/8/6,21:15:41,MAKE AMERICA GREAT AGAIN! pic.twitter.com/g4ELhh9joH,,,20748,28918,100581,Positive
9646,realdonaldtrump,2017/8/6,7:14:18,United Nations Resolution is the single largest economic sanctions package ever on North Korea. Over one billion dollars in cost to N.K.,,,8972,15305,73753,Positive
9647,realdonaldtrump,2017/8/6,6:58:17,"After many years of LEAKS going on in Washington, it is great to see the A.G. taking action! For National Security, the tougher the better!",,,17093,18667,91373,Positive
9648,realdonaldtrump,2017/8/6,6:44:34,The United Nations Security Council just voted 15-0 to sanction North Korea. China and Russia voted with us. Very big financial impact!,,,7657,21537,96850,Positive
9649,realdonaldtrump,2017/8/6,6:36:51,"Working in Bedminster, N.J., as long planned construction is being done at the White House. This is not a vacation - meetings and calls!",,,29371,16685,77485,Negative
9650,realdonaldtrump,2017/8/6,6:12:26,"""Under Trump, gains against #ISIS have dramatically accelerated"" https://www.washingtonpost.com/world/national-security/under-trump-gains-against-isis-have-dramatically-accelerated/2017/08/04/8ad29d40-7958-11e7-8f39-eeb7d3a2d304_story.html?utm_term=.36a5f1e5d94f?…",,,8623,12229,55837,Positive
9651,realdonaldtrump,2017/8/6,0:00:59,Prosperity is coming back to our shores because we are putting America WORKERS and FAMILIES first. #AmericaFirst?? pic.twitter.com/4kTc6Om308,,,20143,20065,80992,Positive
9652,realdonaldtrump,2017/8/5,5:38:39,Great work being done by @FEMA @DHSgov w/state & local leaders to prepare for hurricane season. Preparedness is an investment in our future! pic.twitter.com/e4rbchY3zM,,,7390,8543,44038,Positive
9653,realdonaldtrump,2017/8/4,23:48:28,"No matter the mission, the brave men & women of our @USCG proudly answer the call to serve 24/7/365. THANK YOU and HAPPY BIRTHDAY! #CG227?? pic.twitter.com/GY555t0vzN",,,8084,12095,56618,Positive
9654,realdonaldtrump,2017/8/4,20:45:50,Excellent Jobs Numbers just released - and I have only just begun. Many job stifling regulations continue to fall. Movement back to USA!,,,20261,16117,79469,Positive
9655,realdonaldtrump,2017/8/4,18:35:31,"West Virginia was incredible last night. Crowds and enthusiasm were beyond, GDP at 3%, wow!Dem Governor became a Republican last night.",,,14348,14378,74209,Positive
9656,realdonaldtrump,2017/8/4,18:26:16,"Consumer confidence is at a 16 year high....and for good reason. Much more regulation ""busting"" to come. Working hard on tax cuts & reform!",,,9803,12490,66652,Negative
9657,realdonaldtrump,2017/8/4,18:21:34,....and don't forget that Foxconn will be spending up to 10 billion dollars on a top of the line plant/plants in Wisconsin.,,,5242,9399,53127,Positive
9658,realdonaldtrump,2017/8/4,18:02:24,Toyota & Mazda to build a new $1.6B plant here in the U.S.A. and create 4K new American jobs. A great investment in American manufacturing!,,,9820,22084,104332,Positive
9659,realdonaldtrump,2017/8/4,12:19:31,"Thank you West Virginia! All across the country, Americans of every kind are coming together w/one simple goal: to MAKE AMERICA GREAT AGAIN! pic.twitter.com/thRh7htVbH",,,11873,13267,60324,Positive
9660,realdonaldtrump,2017/8/4,6:52:16,Just arrived in West Virginia for a MAKE AMERICA GREAT AGAIN rally in Huntington at 7:00pmE. Massive crowd expected - tune in! #MAGA??,,,18543,8903,56656,Positive
9661,realdonaldtrump,2017/8/4,3:07:40,"Our GREAT VETERANS can now connect w/ their VA healthcare team from anywhere, using #VAVideoConnect - available at:  http://mobile.va.gov/appstore?. pic.twitter.com/Dmq4htSps9",,,5622,9877,42792,Positive
9662,realdonaldtrump,2017/8/4,2:03:33,"Today, I  announced another historic breakthrough for the VA. We are working tirelessly to keep our promises to our GREAT VETERANS! #USA pic.twitter.com/LexSINeM1J",,,7556,13738,62054,Positive
9663,realdonaldtrump,2017/8/4,0:04:10,"See you tonight Huntington, West Virginia! #MakeAmericaGreatAgain?? Tickets:  http://www.DonaldJ.Trump.com? pic.twitter.com/obtDsdV94t",,,10002,7954,38847,Positive
9664,realdonaldtrump,2017/8/3,20:18:49,"Our relationship with Russia is at an all-time & very dangerous  low. You can thank Congress, the same people that can't even give us HCare!",,,52587,24589,79817,Positive
9665,realdonaldtrump,2017/8/3,20:12:21,I am continuing to get rid of costly and unnecessary regulations. Much work left to do but effect will be great! Business & jobs will grow.,,,15668,16558,88949,Positive
9666,realdonaldtrump,2017/8/3,20:08:54,Business is looking better than ever with business enthusiasm at record levels. Stock Market at an all-time high. That doesn't just happen!,,,17115,13792,72704,Positive
9667,realdonaldtrump,2017/8/3,9:29:46,"I love the White House, one of the most beautiful buildings (homes) I have ever seen. But Fake News said I called it a dump - TOTALLY UNTRUE",,,40288,27390,120732,Negative
9668,realdonaldtrump,2017/8/3,2:29:04,I campaigned on creating a merit-based immigration system that protects U.S. workers & taxpayers. Watch:  http://45.wh.gov/tWHYU1? #RAISEAct pic.twitter.com/zCFK5OfYnB,,,19981,16875,68439,Positive
9669,realdonaldtrump,2017/8/3,0:22:40,"""Why the Rust Belt just gave Donald Trump a hero's welcome"" http://nypost.com/2017/07/25/why-the-rust-belt-just-gave-donald-trump-a-heros-welcome/?…",,,9936,10276,48979,Positive
9670,realdonaldtrump,2017/8/2,22:09:37,"It was my great honor to pay tribute to a VET who went above & beyond the call of duty to PROTECT our COMRADES, our COUNTRY, & OUR FREEDOM! pic.twitter.com/YS6y1WR30G",,,10209,14207,72839,Positive
9671,realdonaldtrump,2017/8/2,21:38:00,Small business owners are the DREAMERS & INNOVATORS who are powering us into the future! Read more and watch here:  http://45.wh.gov/WDsEwH? pic.twitter.com/TJn5x6HrFG,,,6890,9688,45632,Positive
9672,realdonaldtrump,2017/8/1,21:55:19,Only the Fake News Media and Trump enemies want me to stop using Social Media (110 million people). Only way for me to get the truth out!,,,72122,28080,122695,Positive
9673,realdonaldtrump,2017/8/1,21:03:59,"""Corporations have NEVER made as much money as they are making now."" Thank you Stuart Varney @foxandfriends Jobs are starting to roar,watch!",,,21620,14204,70032,Negative
9674,realdonaldtrump,2017/8/1,20:49:22,"Stock Market could hit all-time high (again) 22,000 today. Was 18,000 only 6 months ago on Election Day. Mainstream media seldom mentions!",,,23364,19590,94610,Positive
9675,realdonaldtrump,2017/8/1,6:19:11,A great day at the White House!,,,48644,20795,106456,Positive
9676,realdonaldtrump,2017/7/31,20:28:00,"Highest Stock Market EVER, best economic numbers in years, unemployment lowest in 17 years, wages raising, border secure, S.C.: No WH chaos!",,,49551,25624,111276,Positive
9677,realdonaldtrump,2017/7/31,20:16:46,"If ObamaCare is hurting people, & it is, why shouldn't it hurt the insurance companies & why should Congress not be paying what public pays?",,,26213,29934,115407,Negative
9678,realdonaldtrump,2017/7/30,19:37:39,"Don't give up Republican Senators, the World is watching: Repeal & Replace...and go to 51 votes (nuke option), get Cross State Lines & more.",,,39687,20974,93088,Negative
9679,realdonaldtrump,2017/7/30,7:35:13,"...they do NOTHING for us with North Korea, just talk. We will no longer allow this to continue. China could easily solve this problem!",,,26724,19975,85727,Negative
9680,realdonaldtrump,2017/7/30,7:29:05,"I am very disappointed in China. Our foolish past leaders have allowed them to make hundreds of billions of dollars a year in trade, yet...",,,22166,22096,87815,Positive
9681,realdonaldtrump,2017/7/30,7:15:57,"I love reading about all of the ""geniuses"" who were so instrumental in my election success. Problem is, most don't exist. #Fake News! MAGA",,,25943,15098,73367,Positive
9682,realdonaldtrump,2017/7/30,4:36:52,"Unless the Republican Senators are total quitters, Repeal & Replace is not dead! Demand another vote before voting on any other bill!",,,33379,18371,80384,Negative
9683,realdonaldtrump,2017/7/30,1:04:20,U.S. Stock Market up almost 20% since Election!,,,20939,18566,93083,Negative
9684,realdonaldtrump,2017/7/30,0:27:39,"If a new HealthCare Bill is not approved quickly, BAILOUTS for Insurance Companies and BAILOUTS for Members of Congress will end very soon!",,,36807,24665,93260,Negative
9685,realdonaldtrump,2017/7/30,0:19:12,"After seven years of ""talking"" Repeal & Replace, the people of our great country are still being forced to live with imploding ObamaCare!",,,22052,16102,69890,Positive
9686,realdonaldtrump,2017/7/29,19:47:13,"If the Senate Democrats ever got the chance, they would switch to a 51 majority vote in first minute. They are laughing at R's. MAKE CHANGE!",,,26851,15646,65302,Negative
9687,realdonaldtrump,2017/7/29,19:39:25,"....8 Dems totally control the U.S. Senate. Many great Republican bills will never pass, like Kate's Law and complete Healthcare. Get smart!",,,15435,15014,61075,Positive
9688,realdonaldtrump,2017/7/29,19:32:52,Republicans in the Senate will NEVER win if they don't go to a 51 vote majority NOW. They look like fools and are just wasting time......,,,19080,15055,63563,Negative
9689,realdonaldtrump,2017/7/29,19:28:57,"The very outdated filibuster rule must go. Budget reconciliation is killing R's in Senate. Mitch M, go to 51 Votes NOW and WIN. IT'S TIME!",,,15921,14863,62668,Positive
9690,realdonaldtrump,2017/7/29,19:20:29,"Republican Senate must get rid of 60 vote NOW! It is killing the R Party, allows 8 Dems to control country. 200 Bills sit in Senate. A JOKE!",,,17147,15403,60398,Negative
9691,realdonaldtrump,2017/7/29,19:07:18,"In other words, Russia was against Trump in the 2016 Election - and why not, I want strong military & low oil prices. Witch Hunt! https://twitter.com/foxandfriends/status/890848095424180225?…",,,17796,15786,55848,Positive
9692,realdonaldtrump,2017/7/29,8:06:26,"We will defend our country, protect our communities and put the safety of the AMERICAN PEOPLE FIRST! Replay:  http://45.wh.gov/22R5jN? pic.twitter.com/0NGiIhGY18",,,13376,12538,54858,Positive
9693,realdonaldtrump,2017/7/29,5:00:19,I would like to thank Reince Priebus for his service and dedication to his country. We accomplished a lot together and I am proud of him!,,,23164,13263,71126,Positive
9694,realdonaldtrump,2017/7/29,4:54:43,...and a Great Leader. John has also done a spectacular job at Homeland Security. He has been a true star of my Administration,,,6950,12067,59924,Positive
9695,realdonaldtrump,2017/7/29,4:49:51,I am pleased to inform you that I have just named General/Secretary John F Kelly as White House Chief of Staff. He is a Great American....,,,17448,20352,80860,Positive
9696,realdonaldtrump,2017/7/29,0:24:30,Departing for Long Island now. An area under siege from #MS13 gang members. We will not rest until #MS13 is eradicated. #LESM pic.twitter.com/GsgbBUXyHS,,,13010,11316,51434,Positive
9697,realdonaldtrump,2017/7/29,0:13:21,"We will always ENFORCE our laws, PROTECT our borders, and SUPPORT our police! #LESM Harrisburg, Pennsylvania  #FlashbackFriday #MS13 pic.twitter.com/79Tskiv69j",,,9395,11583,54520,Positive
9698,realdonaldtrump,2017/7/28,22:00:42,"...Even though parts of healthcare could pass at 51, some really good things need 60. So many great future bills & budgets need 60 votes....",,,22346,9199,48505,Positive
9699,realdonaldtrump,2017/7/28,21:46:28,"If Republicans are going to pass great future legislation in the Senate, they must immediately go to a 51 vote majority, not senseless 60...",,,27997,12046,55303,Positive
9700,realdonaldtrump,2017/7/28,14:25:33,"3 Republicans and 48 Democrats let the American people down. As I said from the beginning, let ObamaCare implode, then deal. Watch!",,,84168,22617,81101,Positive
9701,realdonaldtrump,2017/7/28,10:43:30,"Go Republican Senators, Go! Get there after waiting for 7 years. Give America great healthcare!",,,32200,11336,64105,Positive
9702,realdonaldtrump,2017/7/28,6:49:05,It was my great HONOR to present our nation's highest award for a public safety officer - THE MEDAL OF VALOR to FIVE AMERICAN HEROES! pic.twitter.com/j7ceXuBZ3f,,,6853,11095,56049,Positive
9703,realdonaldtrump,2017/7/28,5:36:51,"Today, we gathered in the East Room to pay tribute to the HEROES whose courageous actions under fire saved so many lives in Alexandria, VA. pic.twitter.com/it52TkLsye",,,5449,10686,59602,Negative
9704,realdonaldtrump,2017/7/28,3:08:58,Join me live as we recognize the first responders to the June 14th shooting involving @SteveScalise. #TeamScalise  http://45.wh.gov/BGTGF3? pic.twitter.com/6OCn9JfMAG,,,4721,6541,37768,Negative
9705,realdonaldtrump,2017/7/28,2:37:44,Big progress being made in ridding our country of MS-13 gang members and gang members in general. MAKE AMERICA SAFE AGAIN!,,,15252,16110,82496,Positive
9706,realdonaldtrump,2017/7/27,21:45:22,"...about then candidate Trump."" Catherine Herridge @FoxNews. So why doesn't Fake News report this? Witch Hunt! Purposely phony reporting.",,,16650,10292,47476,Negative
9707,realdonaldtrump,2017/7/27,21:35:35,"""One of the things that has been lost in the politics of this situation is that the Russians collected and spread negative information.....",,,11552,10943,50239,Negative
9708,realdonaldtrump,2017/7/27,19:24:52,"Come on Republican Senators, you can do it on Healthcare. After 7 years, this is your chance to shine! Don't let the American people down!",,,23248,17929,81694,Negative
9709,realdonaldtrump,2017/7/27,18:48:53,"Wow, the Failing @nytimes said about @foxandfriends ""....the most powerful T.V. show in America.""",,,15411,9758,47944,Negative
9710,realdonaldtrump,2017/7/27,8:01:35,"Thank you Foxconn, for investing $10 BILLION DOLLARS with the potential for up to 13K new jobs in Wisconsin! MadeInTheUSA?? pic.twitter.com/jJghVeb63s",,,15413,17862,80469,Positive
9711,realdonaldtrump,2017/7/27,4:54:14,Congratulations to Boys and Girls Nation. It was my great honor to welcome you to the WH today! Full Remarks:  http://45.wh.gov/c4pp6K? pic.twitter.com/U6tfV93dDG,,,7866,8348,43744,Positive
9712,realdonaldtrump,2017/7/27,1:21:19,IN AMERICA WE DON'T WORSHIP GOVERNMENT - WE WORSHIP GOD!? http://45.wh.gov/POTUSInsta?,,,76193,32277,115354,Negative
9713,realdonaldtrump,2017/7/26,21:52:57,"...big dollars ($700,000) for his wife's political run from Hillary Clinton and her representatives. Drain the Swamp!",,,25128,14854,66063,Negative
9714,realdonaldtrump,2017/7/26,21:48:02,"Why didn't A.G. Sessions replace Acting FBI Director Andrew McCabe, a Comey friend who was in charge of Clinton investigation but got....",,,20719,13920,55913,Negative
9715,realdonaldtrump,2017/7/26,21:08:21,....victory and cannot be burdened with the tremendous medical costs and disruption that transgender in the military would entail. Thank you,,,66821,34665,121847,Positive
9716,realdonaldtrump,2017/7/26,21:04:39,....Transgender individuals to  serve in any capacity in the U.S. Military. Our military must be focused on decisive and overwhelming.....,,,41540,36441,117824,Positive
9717,realdonaldtrump,2017/7/26,20:55:58,"After consultation with my Generals and military experts, please be advised that the United States Government will not accept or allow......",,,23977,34650,108342,Negative
9718,realdonaldtrump,2017/7/26,19:13:28,"Senator @lisamurkowski of the Great State of Alaska really let the Republicans, and our country, down yesterday. Too bad!",,,29138,12083,51526,Positive
9719,realdonaldtrump,2017/7/26,18:49:28,The crowd in Ohio was amazing last night - broke all records. We all had a great time in a great State. Will be back soon!,,,18700,10532,66936,Positive
9720,realdonaldtrump,2017/7/26,12:40:09,People of Ohio are fantastic. Thank you so much. What an evening! pic.twitter.com/KM0zoaULYH,,,6892,8666,48430,Positive
9721,realdonaldtrump,2017/7/26,12:05:03,"It was my great honor to join our wonderful Veterans at AMVETS Post 44 in Youngstown, Ohio this evening. A grateful nation salutes you! pic.twitter.com/RxobYHP1oR",,,5730,10107,53660,Positive
9722,realdonaldtrump,2017/7/26,6:15:50,"Just arrived in Youngstown, Ohio with @FLOTUS Melania! #MakeAmericaGreatAgain?? ? https://instagram.com/p/BW_FcdAgYPS/? pic.twitter.com/jWX9yBlX8z",,,9834,7753,45920,Positive
9723,realdonaldtrump,2017/7/26,3:24:40,.@SenJohnMcCain-Thank you for coming to D.C. for such a vital vote. Congrats to all Rep. We can now deliver grt healthcare to all Americans!,,,16533,12191,59382,Positive
9724,realdonaldtrump,2017/7/26,3:07:42,Joint Press Conference with Prime Minister Saad Hariri of Lebanon beginning shortly. Join us live! ?? http://45.wh.gov/73Tx7G? pic.twitter.com/JHVHKgrPOY,,,2869,3810,23391,Positive
9725,realdonaldtrump,2017/7/25,23:35:42,"""America's Labor Market Continues to Boom"" JOBS, JOBS, JOBS! pic.twitter.com/LuOaR1Iz2e",,,12535,10396,44831,Positive
9726,realdonaldtrump,2017/7/25,23:20:01,The American people have waited long enough. There has been enough talk and no action for seven years. Now is the time for action! pic.twitter.com/VdTiYL0Ua7,,,11610,11701,52638,Negative
9727,realdonaldtrump,2017/7/25,20:29:03,Will be traveling to the Great State of Ohio tonight. Big crowd expected. See you there!,,,13530,10113,60419,Positive
9728,realdonaldtrump,2017/7/25,20:19:29,This will be a very interesting day for HealthCare.The Dems are obstructionists but the Republicans can have a great victory for the people!,,,15110,9998,50986,Positive
9729,realdonaldtrump,2017/7/25,20:16:34,Working on major Trade Deal with the United Kingdom. Could be very big & exciting. JOBS! The E.U. is very protectionist with the U.S. STOP!,,,9018,13577,61160,Positive
9730,realdonaldtrump,2017/7/25,18:52:27,"Jared Kushner did very well yesterday in proving he did not collude with the Russians. Witch Hunt. Next up, 11 year old Barron Trump!",,,29461,18437,79090,Positive
9731,realdonaldtrump,2017/7/25,18:44:06,So great that John McCain is coming back to vote. Brave - American hero! Thank you John.,,,22710,19359,73819,Positive
9732,realdonaldtrump,2017/7/25,18:38:11,ObamaCare is torturing the American People.The Democrats have fooled the people long enough. Repeal or Repeal & Replace! I have pen in hand.,,,18096,13643,61134,Negative
9733,realdonaldtrump,2017/7/25,18:27:47,"Big day for HealthCare. After 7 years of talking, we will soon see whether or not Republicans are willing to step up to the plate!",,,9319,11567,56864,Positive
9734,realdonaldtrump,2017/7/25,18:21:41,"Problem is that the acting head of the FBI & the person in charge of the Hillary investigation, Andrew McCabe, got $700,000 from H for wife!",,,15962,19448,63117,Positive
9735,realdonaldtrump,2017/7/25,18:12:24,Attorney General Jeff Sessions has taken a VERY weak position on Hillary Clinton crimes (where are E-mails & DNC server) & Intel leakers!,,,32002,16606,62047,Negative
9736,realdonaldtrump,2017/7/25,18:03:33,"Ukrainian efforts to sabotage Trump campaign - ""quietly working to boost Clinton."" So where is the investigation A.G. @seanhannity",,,11522,14766,51026,Negative
9737,realdonaldtrump,2017/7/25,10:36:17,Is Fake News Washington Post being used as a lobbyist weapon against Congress to keep Politicians from looking into Amazon no-tax monopoly?,,,17771,14136,53985,Negative
9738,realdonaldtrump,2017/7/25,10:28:44,So many stories about me in the @washingtonpost are Fake News. They are as bad as ratings challenged @CNN. Lobbyist for Amazon and taxes?,,,12132,10916,47960,Negative
9739,realdonaldtrump,2017/7/25,10:23:18,"The Amazon Washington Post fabricated the facts on my ending massive, dangerous, and wasteful payments to Syrian rebels fighting Assad.....",,,9253,12594,51368,Negative
9740,realdonaldtrump,2017/7/25,9:13:42,#2017Jambo- Remember your duty. Honor your history. Take care of the people God puts into your life – and LOVE & CHERISH your country! pic.twitter.com/DnNYxGJm4I,,,16189,16603,63364,Positive
9741,realdonaldtrump,2017/7/25,5:33:25,Any senator who votes against starting debate is telling America that you are fine w/ the #OCareNightmare! Remarks:  http://45.wh.gov/Nn9Wsz? pic.twitter.com/DI7e78hr6N,,,13922,9835,37469,Positive
9742,realdonaldtrump,2017/7/25,4:15:25,"Arriving at Joint Base Andrews with @SecretaryPerry, @SecretaryZinke, and @SecPriceMD..... https://www.pscp.tv/w/bET7MDEyMzE3NDF8MXlwS2Rsek9rT0xLV_x3_XnsKc_UJsJyrpNIioPSuUq_gF8aFXYM8CruZ4vf?…",,,5295,9014,40284,Positive
9743,realdonaldtrump,2017/7/24,21:18:07,Republicans have a last chance to do the right thing on Repeal & Replace after years of talking & campaigning on it.,,,20039,16603,72842,Negative
9744,realdonaldtrump,2017/7/24,21:12:59,"Sleazy Adam Schiff, the totally biased Congressman looking into ""Russia,"" spends all of his time on television pushing the Dem loss excuse!",,,35280,17558,70000,Negative
9745,realdonaldtrump,2017/7/24,20:49:38,"So why aren't the Committees and investigators, and of course our beleaguered A.G., looking into Crooked Hillarys crimes & Russia relations?",,,42276,21046,77068,Positive
9746,realdonaldtrump,2017/7/24,18:52:39,"After 1 year of investigation with Zero evidence being found, Chuck Schumer just stated that ""Democrats should blame ourselves,not Russia.""",,,16070,23794,87339,Negative
9747,realdonaldtrump,2017/7/24,18:40:28,"Drain the Swamp should be changed to Drain the Sewer - it's actually much worse than anyone ever thought, and it begins with the Fake News!",,,31804,27672,101724,Negative
9748,realdonaldtrump,2017/7/24,8:23:40,"Thank you to @LOUDOBBS for giving the first six months of the Trump Administration an A+. S.C.,reg cutting,Stock M, jobs,border etc. = TRUE!",,,18006,17079,73380,Positive
9749,realdonaldtrump,2017/7/24,8:01:47,"If Republicans don't Repeal and Replace the disastrous ObamaCare, the repercussions will be far greater than any of them understand!",,,25786,18550,78341,Positive
9750,realdonaldtrump,2017/7/24,7:57:36,"It's hard to read the Failing New York Times or the Amazon Washington Post because every story/opinion, even if should be positive, is bad!",,,21353,12906,61588,Negative
9751,realdonaldtrump,2017/7/24,4:14:32,"It's very sad that Republicans, even some that were carried over the line on my back, do very little to protect their President.",,,68258,29373,116377,Negative
9752,realdonaldtrump,2017/7/24,4:09:05,"As the phony Russian Witch Hunt continues, two groups are laughing at this excuse for a lost election taking hold, Democrats and Russians!",,,25160,16621,76397,Positive
9753,realdonaldtrump,2017/7/23,8:50:17,To every PATRIOT who will serve on the #USSGeraldRFord: ??Keep the watch?? ??Protect her?? ??Defend her?? ??LOVE HER?? Good Luck & Godspeed! pic.twitter.com/shcz5GQkCh,,,11774,23022,98010,Positive
9754,realdonaldtrump,2017/7/23,6:57:01,"American steel & American hands have constructed a 100,000 ton message to the world: American MIGHT IS SECOND TO NONE! #USSGeraldRFord #USA pic.twitter.com/Pibf37Eybg",,,8188,11137,49742,Positive
9755,realdonaldtrump,2017/7/23,3:22:35,A ship is only as good as the people who serve on it — and the AMERICAN SAILOR is the BEST in the world. @USNavy #USSGeraldRFord pic.twitter.com/YmiTLXcCEh,,,8525,14106,64502,Positive
9756,realdonaldtrump,2017/7/22,22:43:18,Join me live for the commissioning ceremony of the USS Gerald R. Ford! ?? http://45.wh.gov/ZYAdgY? #USA pic.twitter.com/PrVceEmPOB,,,8211,7103,40662,Negative
9757,realdonaldtrump,2017/7/22,20:23:30,"ObamaCare is dead and the Democrats are obstructionists, no ideas or votes, only obstruction. It is solely up to the 52 Republican Senators!",,,33408,16943,73062,Positive
9758,realdonaldtrump,2017/7/22,20:17:54,"The Republican Senators must step up to the plate and, after 7 years, vote to Repeal and Replace. Next, Tax Reform and Infrastructure. WIN!",,,16190,16466,75376,Negative
9759,realdonaldtrump,2017/7/22,20:10:41,"In all fairness to Anthony Scaramucci, he wanted to endorse me 1st, before the Republican Primaries started, but didn't think I was running!",,,17632,9279,50762,Negative
9760,realdonaldtrump,2017/7/22,20:00:30,"My son Donald openly gave his e-mails to the media & authorities whereas Crooked Hillary Clinton deleted (& acid washed) her 33,000 e-mails!",,,34023,22655,95614,Positive
9761,realdonaldtrump,2017/7/22,19:47:53,"...What about all of the Clinton ties to Russia, including Podesta Company, Uranium deal, Russian Reset, big dollar speeches etc.",,,22883,20888,75943,Positive
9762,realdonaldtrump,2017/7/22,19:44:29,"So many people are asking why isn't the A.G. or Special Council looking at the many Hillary Clinton or Comey crimes. 33,000 e-mails deleted?",,,41435,24537,91428,Negative
9763,realdonaldtrump,2017/7/22,19:35:34,"While all agree the U. S. President has the complete power to pardon, why think of that when only crime so far is LEAKS against us.FAKE NEWS",,,33276,14615,62838,Positive
9764,realdonaldtrump,2017/7/22,18:52:00,"This morning I will be going to the Commissioning Ceremony for the largest aircraft carrier in the world, The Gerald R. Ford.  Norfolk, Va.",,,7630,10102,65065,Positive
9765,realdonaldtrump,2017/7/22,18:45:05,"The Failing New York Times foiled U.S. attempt to kill the single most wanted terrorist,Al-Baghdadi.Their sick agenda over National Security",,,12703,17327,60191,Negative
9766,realdonaldtrump,2017/7/22,18:33:01,"A new INTELLIGENCE LEAK from the Amazon Washington Post,this time against A.G. Jeff Sessions.These illegal leaks, like Comey's, must stop!",,,20654,16007,63831,Negative
9767,realdonaldtrump,2017/7/22,9:46:33,Sean Spicer is a wonderful person who took tremendous abuse from the Fake News Media - but his future is bright!,,,25393,19105,105210,Positive
9768,realdonaldtrump,2017/7/22,6:47:40,"Today, it was my privilege to welcome survivors of the #USSArizona to the @WhiteHouse. #HonorThem?? Remarks:  http://45.wh.gov/4tYXA7? pic.twitter.com/6IPmbqVi10",,,5904,12732,61816,Positive
9769,realdonaldtrump,2017/7/22,3:19:56,Manufacturers’ record-high optimism reported in the 1st qtr has carried into the 2nd qtr of 2017 via @ShopFloorNAM:  http://45.wh.gov/ZtRRMt? pic.twitter.com/WHZtcAxhRQ,,,6544,8550,36268,Positive
