id,username,date,time,tweet,replies_count,retweets_count,likes_count,mentions,hot
1.20E+18,realdonaldtrump,2019/11/25,3:58:51,"This is a great and well reseached book on Justice K. The Ruth Marcus book is a badly written & reseached disaster. So many incorrect facts. Fake News, just like the @washingtonpost! https://twitter.com/MZHemingway/status/1147694118027612160 …",4802,8550,29164,['washingtonpost'],9487
1.22E+18,realdonaldtrump,2020/1/28,12:11:27,Thank you to Chuck & all. USMCA is going to be GREAT! https://twitter.com/GrassleyPress/status/1220364541046992899 …,1232,9139,36185,[],9471.5
8.60E+17,realdonaldtrump,2017/5/4,23:26:00,"Beautiful evening with Religious Leaders here at the WH last night. Join us now for a #NationalDayofPrayer, LIVE:  http://45.wh.gov/VJAg7f  pic.twitter.com/Yj4x47FFT7 – at The Oval Office",6983,6829,32686,[],9460.9
1.18E+18,realdonaldtrump,2019/10/10,22:40:15, pic.twitter.com/sI5hZ81ASL,5447,7658,32313,[],9460.2
1.17E+18,realdonaldtrump,2019/9/17,3:26:52,"This afternoon at the @WhiteHouse, it was my great honor to present our nation’s highest civilian honor, the Presidential Medal of Freedom, to American baseball legend @MarianoRivera. Congratulations on this extraordinary achievement, Mo! https://www.pscp.tv/w/cE_X2DFvTlFsTFJub1dwUXd8MXZPR3dhbVllTld4Qqn7JGMynN_uwOAyo31pUYIZh92Vy6yx1LMyYFYIvaC9?t=1s …",2492,8222,37757,"['whitehouse', 'marianorivera']",9456.5
1.23E+18,realdonaldtrump,2020/3/1,7:02:38,THANK YOU @CPAC! #CPAC2020 pic.twitter.com/Qf2zIk0FOj,1813,8862,35882,['cpac'],9449.3
1.19E+18,realdonaldtrump,2019/11/11,9:54:46, pic.twitter.com/YuljikAYZT,1785,9717,30782,[],9443.9
1.18E+18,realdonaldtrump,2019/10/3,19:22:55,Great job Richard! https://twitter.com/RandPaul/status/1179143572202938369 …,1521,8659,37884,[],9440.1
1.06E+18,realdonaldtrump,2018/11/3,6:51:57,"Just landed - will see everyone in Southport, Indiana shortly! #MAGARally?? https://twitter.com/indgop/status/1058155499202510849 …",4461,7346,36915,[],9437.4
1.19E+18,realdonaldtrump,2019/11/1,21:36:10,“The Democrats need more than this.” @tombrokaw  Much more!,2365,8291,37525,['tombrokaw'],9436.6
1.18E+18,realdonaldtrump,2019/10/5,6:33:42,"My daughter Ivanka will be on @trish_regan tonight on @FoxBusiness at 8:00 P.M., following the great @LouDobbs at 7:00. Enjoy!",7437,6559,32661,"['trish_regan', 'foxbusiness', 'loudobbs']",9432.6
9.23E+17,realdonaldtrump,2017/10/26,1:46:10,Just interviewed by @LouDobbs. Will be aired tonight at 7pmE on @FoxBusiness. #Dobbs,7725,6403,32718,"['loudobbs', 'foxbusiness']",9431.1
1.23E+18,realdonaldtrump,2020/2/18,23:31:34,".....would order a new trial, I’m not so sure about Judge Jackson, I don’t know.” @Judgenap (Andrew Napolitano) @foxandfriends",1825,8925,35228,"['judgenap', 'foxandfriends']",9425.3
1.11E+18,realdonaldtrump,2019/4/6,7:06:42,"Congratulations David, a very big deal! https://twitter.com/IvankaTrump/status/1114217902109011969 …",1870,8095,40052,[],9423.2
1.18E+18,realdonaldtrump,2019/10/16,3:58:53,Congratulations @StLouisBlues! https://www.pscp.tv/w/cHYaRTFvTlFsTFJub1dwUXd8MUx5eEJMbHFiZWFHTlmpfziHwlE7XT456Cr_c0FhYQ2D_cpF6NB3lWBXy2sG?t=15s …,1949,8382,38064,['stlouisblues'],9420.3
1.06E+18,realdonaldtrump,2018/11/7,1:58:13,POLLING LOCATIONS: http://Vote.GOP ,3444,8422,33316,[],9418
1.23E+18,realdonaldtrump,2020/2/26,14:52:41,Thank you! https://twitter.com/kayleighmcenany/status/1232308313720836096 …,1184,8839,37540,[],9412.6
1.23E+18,realdonaldtrump,2020/3/1,7:00:54, https://www.pscp.tv/w/cSrkGzFvTlFsTFJub1dwUXd8MXpxSlZsb2d5V21LQo7D4WaA32x9vKqQSltzgvSF0XvBYjs2aIgK9Q6EtA1i?t=17s …,1714,9102,34295,[],9404.9
1.18E+18,realdonaldtrump,2019/10/9,22:07:38,True. Should have never been there in the first place! https://twitter.com/SergioGor/status/1181904774209384450 …,3969,8218,32727,[],9394.2
9.71E+17,realdonaldtrump,2018/3/6,21:05:34,We will see what happens!  https://twitter.com/drudge_report/status/970627841535520769 …,3871,8037,34105,[],9394
1.07E+18,realdonaldtrump,2018/11/30,6:14:22,....They have really done a great job in capturing my long-held views and ideas. This book is on sale now - a terrific read of a really interesting subject!,4831,7268,35745,[],9384.6
1.19E+18,realdonaldtrump,2019/11/9,20:01:48,We will win big! https://twitter.com/Varneyco/status/1189955382816509953 …,3145,8598,32812,[],9383.5
1.22E+18,realdonaldtrump,2020/1/13,3:38:25, pic.twitter.com/5YjLSVEXts,2038,9457,30972,[],9382.8
9.29E+17,realdonaldtrump,2017/11/10,18:06:37,"Today I am here to offer a renewed partnership with America -- to work together to strengthen the bonds of friendship and commerce between all of the nations of the Indo-Pacific, and together, to promote our prosperity and security. #APEC2017 pic.twitter.com/gN2YbS9CYB",2904,7743,38430,[],9360
9.86E+17,realdonaldtrump,2018/4/18,10:26:57,It is my great honor to host @JPN_PMO @AbeShinzo! pic.twitter.com/QxMpCGRycF,2281,8164,37689,"['jpn_pmo', 'abeshinzo']",9351.6
1.13E+18,realdonaldtrump,2019/6/2,7:14:18,"Thank you so much, Franklin! https://twitter.com/Franklin_Graham/status/1134499134700961793 …",2593,7838,38577,[],9338.4
1.20E+18,realdonaldtrump,2019/12/3,4:03:19, pic.twitter.com/zlfV4MOkom,2689,9291,29550,[],9336.3
1.22E+18,realdonaldtrump,2020/1/26,6:05:57,"Previous quote from the great Republican Senator, Jim Inhofe, of Oklahoma - Chairman of the Senate Armed Services Committee",3443,7781,36307,[],9332.2
1.24E+18,realdonaldtrump,2020/3/4,11:10:59,THANK YOU MINNESOTA! #KAG2020 pic.twitter.com/gX4qWdbJHF,1364,8297,39421,[],9329.5
1.02E+18,realdonaldtrump,2018/7/31,6:44:12,"Congratulations to our new @DeptVetAffairs Secretary, Robert Wilkie! pic.twitter.com/6erqWJzuiK",3232,7581,38110,['deptvetaffairs'],9329.2
1.20E+18,realdonaldtrump,2019/11/17,2:44:16,Congratulations Kimberley. Great book! https://twitter.com/KimStrassel/status/1188848384003604481 …,3116,8181,34839,[],9327.3
1.22E+18,realdonaldtrump,2020/1/29,2:07:31, https://www.pscp.tv/w/cQBvvDFvTlFsTFJub1dwUXd8MW1ueGVReUVyVk54WA1zKet_7z8vzWFt8Te_Oj1SHWia5RzDd-o1zJWDHKC7 …,4044,8671,29076,[],9323.4
1.21E+18,realdonaldtrump,2019/12/18,5:14:51,Congresswoman Kay @GrangerCampaign has worked hard for Texas and been a strong supporter of our #MAGA Agenda. She’s strong on #2A and Securing our Border and is 100% pro-life. Kay has my Complete and Total Endorsement!,1986,8955,33527,['grangercampaign'],9321.5
1.19E+18,realdonaldtrump,2019/10/29,19:48:07,A great book by a great guy. Get it now! https://twitter.com/dbongino/status/1188636122764718080 …,2173,8380,36413,[],9321.2
1.19E+18,realdonaldtrump,2019/10/22,8:30:49,Thank you Dan and Kevin. Great Vote! https://twitter.com/RepDanCrenshaw/status/1186365994035482624 …,2073,8238,37474,[],9312.1
1.20E+18,realdonaldtrump,2019/12/7,8:06:59,"GREAT WORK yesterday by the Senate to support our Historically Black Colleges and Universities! Thank you @BetsyDeVosED, @SenAlexander, and @SenatorTimScott for your leadership...",1202,8979,35515,"['betsydevosed', 'senalexander', 'senatortimscott']",9299.5
1.17E+18,realdonaldtrump,2019/9/11,12:31:29,Alice @alicetweet Stewart: Thank you for the nice words while on @CNN concerning the TWO big Republican Congressional victories. You’d be great on a network with much higher ratings. Keep up the good work!,2038,7806,39979,"['alicetweet', 'cnn']",9292.9
1.21E+18,realdonaldtrump,2019/12/12,20:49:03,Very sad! https://twitter.com/realDonaldTrump/status/1204417416446373889 …,4588,7858,31854,[],9276.6
8.52E+17,realdonaldtrump,2017/4/12,11:16:00,I will be interviewed by @MariaBartiromo at 6:00 A.M. @FoxBusiness. Enjoy!,8589,5192,35752,"['mariabartiromo', 'foxbusiness']",9267.1
9.14E+17,realdonaldtrump,2017/10/1,3:56:46,"......#FakeNews critics are working overtime, but we're getting great marks from the people that truly matter! 
#PRStrong??",7817,6312,31262,['ricardorossello'],9258.5
9.06E+17,realdonaldtrump,2017/9/7,7:20:48,"Wonderful to be in North Dakota with the incredible hardworking men & women @ the Andeavor Refinery. 
Full remarks: ? http://45.wh.gov/POTUSNorthDakota … pic.twitter.com/fV9R9gJxDS",3553,7388,37589,[],9257.6
9.97E+17,realdonaldtrump,2018/5/16,21:09:20,"...We have not seen China’s demands yet, which should be few in that previous U.S. Administrations have done so poorly in negotiating. China has seen our demands. There has been no folding as the media would love people to believe, the meetings...",2788,7472,39319,[],9251.5
1.17E+18,realdonaldtrump,2019/8/25,23:50:29,"Happy Birthday Regis, a truly special man!",2718,6424,45812,[],9251
1.00E+18,realdonaldtrump,2018/5/25,1:54:36,"Today, it was my honor to sign #S2155, the ""Economic Growth, Regulatory Relief, and Consumer Protection Act.” Read more:  http://45.wh.gov/hqZUcZ  pic.twitter.com/gi0qGe6ukX",4374,7371,35100,[],9244.8
1.01E+18,realdonaldtrump,2018/6/20,1:35:39,THANK YOU @NFIB! #NFIB75 https://www.pscp.tv/w/bfk2ETFvTlFsTFJub1dwUXd8MWVhS2JWRU9FQlJLWE30IgMkyVLzZM9m7ATMxMl6CmRm6Qiv6kUvKwQbs3n6?t=1s …,5022,7154,34429,['nfib'],9241.9
9.30E+17,realdonaldtrump,2017/11/13,20:29:06,"Great day of bilateral meetings at #ASEANSummit on trade, which we are turning around to be great deals for our country! pic.twitter.com/2ahAvm4n9s",3704,7110,38639,[],9241.1
9.11E+17,realdonaldtrump,2017/9/20,23:23:46,It was a great honor to be with King Abdullah II of Jordan and his delegation this morning. We had a GREAT bilateral meeting!???? pic.twitter.com/6tYDHswKa3,3740,7135,38303,[],9233.3
1.24E+18,realdonaldtrump,2020/3/9,19:10:47,"A great book, support Charlie, BUY IT!  Already Number One. https://twitter.com/charliekirk11/status/1225159300089143296 …",2599,8273,34815,[],9225
1.05E+18,realdonaldtrump,2018/10/18,23:53:10,.@StateDept @SecPompeo outside of the West Wing after our meeting this morning in the Oval Office... pic.twitter.com/4GrmMdOhS1,4508,7657,32771,"['statedept', 'secpompeo']",9223.7
1.16E+18,realdonaldtrump,2019/8/1,23:16:46, pic.twitter.com/It3T0ANlrs,2430,8829,31956,[],9222
1.17E+18,realdonaldtrump,2019/8/26,2:36:51,"USMCA, make it bipartisan. Everybody wants it! https://twitter.com/WhiteHouse/status/1165665696250040320 …",2365,8357,34934,[],9217.1
9.36E+17,realdonaldtrump,2017/11/29,11:30:50,Great work Ivanka! https://twitter.com/statedept/status/935478669488693253 …,5221,6261,38939,[],9216.8
1.06E+18,realdonaldtrump,2018/10/26,3:55:37,".@JohnChrin of Pennsylvania is fantastic. He is strong on the Border, Crime, the Military, our Vets and the 2nd Amendment. He is a powerful vote for #MAGA and loves the Great State of Pennsylvania. Please get out and vote for John, he has my Total and very Strong Endorsement!",2615,8388,33963,['johnchrin'],9213.6
1.22E+18,realdonaldtrump,2020/2/2,12:25:03,Thank you John! https://twitter.com/SenJohnBarrasso/status/1223262560155250688 …,2049,8177,36909,[],9211.8
1.14E+18,realdonaldtrump,2019/6/13,10:44:13,is = if (Spell)! Not like Chris. https://twitter.com/GeraldoRivera/status/1138702953194360832 …,8518,6198,29345,[],9208.7
1.06E+18,realdonaldtrump,2018/11/6,9:02:32,"Thank you Indiana! A vote for Mike @Braun4Indiana is a vote to keep your jobs going up, your wages going up, and your healthcare costs coming down. It’s a vote to keep your families safe & to keep criminals, traffickers & drug dealers OUT of our Country! Get out and for for Mike! pic.twitter.com/3AE7WcHZej",2694,8370,33615,['braun4indiana'],9191.7
8.44E+17,realdonaldtrump,2017/3/20,4:20:22,"#ICYMI: Weekly Address 
➡️ http://45.wh.gov/Jjp2ki  pic.twitter.com/dTGZLvlsGv",7519,6233,31915,[],9187
1.21E+18,realdonaldtrump,2019/12/18,5:19:48,"Congressman @Denver4VA Riggleman is a true CONSERVATIVE leader who has done a great job for Virginia and will support our #MAGA Agenda. He defends our right to bear arms, protect our Borders & help small businesses. Denver has my Total Endorsement!",1889,8816,33304,['denver4va'],9186.7
8.54E+17,realdonaldtrump,2017/4/18,6:41:53,"See you tomorrow Wisconsin!

'Trump spurs small-business optimism in Milwaukee area' http://www.jsonline.com/story/money/business/2017/04/16/trump-spurs-small-business-optimism-milwaukee-area/100381628/ …",4410,6921,36939,[],9169.5
9.97E+17,realdonaldtrump,2018/5/18,5:27:52,"Talking trade with the Vice Premier of the People’s Republic of China, Liu He. pic.twitter.com/9T7Iq6F3Xe",4192,6738,38657,[],9166.1
1.24E+18,realdonaldtrump,2020/3/4,11:11:35,THANK YOU ARKANSAS! #KAG2020 pic.twitter.com/X3XqvrVZoe,1459,8213,37851,[],9150.6
1.00E+18,realdonaldtrump,2018/6/5,19:50:55,....@NASCAR and Champion @MartinTruex_Jr were recently at the White House. It was a great day for a great sport!,4995,6391,38098,"['nascar', 'martintruex_jr']",9142.9
9.43E+17,realdonaldtrump,2017/12/19,3:35:38,Our deepest sympathies and most heartfelt prayers are with the victims of the train derailment in Washington State. We are closely monitoring the situation and coordinating with local authorities... pic.twitter.com/Gyf5BdVm4G,3415,7227,37745,[],9135.2
1.17E+18,realdonaldtrump,2019/9/16,19:47:57,"...The United States, because of the Federal Reserve, is paying a MUCH higher Interest Rate than other competing countries. They can’t believe how lucky they are that Jay Powell & the Fed don’t have a clue. And now, on top of it all, the Oil hit. Big Interest Rate Drop, Stimulus!",2496,8142,34968,[],9130.8
1.13E+18,realdonaldtrump,2019/5/13,1:52:27, pic.twitter.com/6Xc1NJnf1Z,2421,8732,31621,[],9127.6
8.41E+17,realdonaldtrump,2017/3/14,1:20:15,"Healthcare listening session w/ @VP & @SecPriceMD. Watch:  http://45.wh.gov/wmwewc  #ReadTheBill:  http://housegop.leadpages.co/healthcare/ 
#RepealAndReplace pic.twitter.com/35ym2Mwb9h",7472,5755,34319,"['vp', 'secpricemd']",9126.5
1.22E+18,realdonaldtrump,2020/1/23,3:08:07,Great working with you Maria! https://twitter.com/MariaBartiromo/status/1219736663930417155 …,1809,7972,37989,[],9124.8
1.18E+18,realdonaldtrump,2019/10/14,20:13:44, pic.twitter.com/kDd9fzjPAh,1938,9302,29594,[],9122
1.20E+18,realdonaldtrump,2019/11/15,23:32:15, pic.twitter.com/86HWwzDlEo,3184,8967,27776,[],9113
1.25E+18,realdonaldtrump,2020/4/8,6:43:26, pic.twitter.com/fiorkR8wtn,3189,7742,35016,[],9103.5
8.91E+17,realdonaldtrump,2017/7/28,3:08:58,Join me live as we recognize the first responders to the June 14th shooting involving @SteveScalise. #TeamScalise  http://45.wh.gov/BGTGF3  pic.twitter.com/6OCn9JfMAG,4711,6527,37614,['stevescalise'],9090.9
1.20E+18,realdonaldtrump,2019/11/22,12:36:49, pic.twitter.com/h92LyjD0Eh,2969,8795,29203,[],9088
1.20E+18,realdonaldtrump,2019/12/8,23:17:28,"....with the U.S. Presidential Election in November. North Korea, under the leadership of Kim Jong Un, has tremendous economic potential, but it must denuclearize as promised. NATO, China, Russia, Japan, and the entire world is unified on this issue!",2649,8293,32944,[],9064.9
1.20E+18,realdonaldtrump,2019/11/25,3:10:59,100% Correct! https://twitter.com/AmbJohnBolton/status/1198240749688676352 …,2047,8410,33991,[],9059.2
1.18E+18,realdonaldtrump,2019/10/8,20:03:30,Thank you Joni! https://twitter.com/SenJoniErnst/status/1181319565235634177 …,1498,8192,36907,[],9055.3
1.16E+18,realdonaldtrump,2019/8/3,20:06:55,A great couple! https://twitter.com/robertjeffress/status/1156436825705209856 …,2521,7028,40689,[],9042
1.24E+18,realdonaldtrump,2020/3/4,10:50:25,THANK YOU COLORADO! #KAG2020 pic.twitter.com/HUIkHc7hIW,1473,8208,36737,[],9040.4
1.21E+18,realdonaldtrump,2020/1/1,7:19:43,"Get this straightened out, Governor @GavinNewsom https://twitter.com/JackPosobiec/status/1212120082832412678 …",2043,8812,31335,['gavinnewsom'],9033.6
1.05E+18,realdonaldtrump,2018/10/18,23:40:23,"...the Crown Prince. He is waiting for the results of the investigations being done by the Saudis and Turkey, and just gave a news conference to that effect.",5453,6643,34061,[],9027.8
1.05E+18,realdonaldtrump,2018/10/11,22:41:01, pic.twitter.com/h47S6T9u8V,3177,7460,35849,[],9014
1.02E+18,realdonaldtrump,2018/7/25,1:51:28,#VFWConvention @VFWHQ https://www.pscp.tv/w/bidd5jFvTlFsTFJub1dwUXd8MWdxR3ZYTWxMVmt4QiYVLz2o3y5njz7qJ5ZopSibi5J5aVpY1g6c_AIad-f8?t=2m2s …,4829,6959,33836,['vfwhq'],9007.7
1.17E+18,realdonaldtrump,2019/8/26,16:58:07,"Great meeting this morning with President @AlsisiOfficial of Egypt at the Hôtel du Palais in Biarritz, France! #G7Summit pic.twitter.com/zLMcgQtPdR",2133,7924,36132,['alsisiofficial'],9007.5
9.28E+17,realdonaldtrump,2017/11/7,18:37:30,"....is making. Working very hard on TAX CUTS for the middle class, companies and jobs!",5887,5749,37787,[],8994.2
8.72E+17,realdonaldtrump,2017/6/7,8:44:56,"#ICYMI: Announcement of Air Traffic Control Initiative 

Watch➡️ https://instagram.com/p/BVBMBUlgO74/ ",5044,6380,36445,[],8985.7
8.54E+17,realdonaldtrump,2017/4/19,4:56:16,"#BuyAmericanHireAmerican??
Watch➡️ http://45.wh.gov/npcpYM  pic.twitter.com/rf9aivVb7g",8695,5637,29794,[],8970.1
1.05E+18,realdonaldtrump,2018/10/13,3:37:27,Happy #NationalFarmersDay! With the recent #USMCA our GREAT FARMERS will do better than ever before!! pic.twitter.com/PMS4z2EScY,3854,7207,34845,[],8964.9
1.03E+18,realdonaldtrump,2018/8/4,1:39:06,Congratulations Marsha! https://twitter.com/VoteMarsha/status/1025174174548021248 …,2892,7327,37009,[],8964.7
1.02E+18,realdonaldtrump,2018/7/23,18:13:52,Tom Fitton on @foxandfriends at 6:15 A.M. NOW! Judicial Watch.,4782,6102,38680,['foxandfriends'],8963.8
8.60E+17,realdonaldtrump,2017/5/3,5:08:14,"Congratulations to the winners of the Commander-in-Chief's Trophy, the great Air Force Falcons! 
Watch:  http://45.wh.gov/g7r7ei  pic.twitter.com/8ZZzZgqGp3",3552,6987,37037,[],8961.5
1.15E+18,realdonaldtrump,2019/7/12,11:40:53,Interesting! https://twitter.com/LindseyGrahamSC/status/1148962923672494083 …,4472,7118,33475,[],8959.9
1.18E+18,realdonaldtrump,2019/9/30,9:11:54,"....rid of Donald J. Trump - And the Democrats don’t care if they burn down and destroy this nation in the process. I have never seen the Evangelical Christians more angry over any issue than this attempt to illegitimately remove this President from office, overturn the 2016....",3714,8067,30039,[],8958.3
1.02E+18,realdonaldtrump,2018/7/26,22:52:18,"This is great - on my way, see you soon @IAGovernor Kim Reynolds! https://twitter.com/iagovernor/status/1022490164189450241 …",2968,7286,36855,['iagovernor'],8947.5
1.15E+18,realdonaldtrump,2019/7/12,20:54:39,Great job by Rush Limbaugh on @foxandfriends!,3659,6712,38189,['foxandfriends'],8943.8
1.23E+18,realdonaldtrump,2020/3/3,3:55:07,"Michelle @FischbachMN7 is running for Congress in Minnesota. Michelle will protect the unborn, is Strong on Crime & Borders, Cutting Taxes, your #2A, Loves our Military, Vets, & will stand w/ our Great Farmers. Michelle has my Complete & Total Endorsement! https://secure.winred.com/MichelleFischbach/website-donations …",1773,9064,29734,['fischbachmn7'],8943.7
1.19E+18,realdonaldtrump,2019/10/23,12:15:14,Thank you Steve! https://twitter.com/WhiteHouse/status/1186707420602601472 …,3043,7800,33483,[],8941.2
1.00E+18,realdonaldtrump,2018/6/3,0:35:14,Very surprised that China would be doing this? https://twitter.com/nytimes/status/1002760314734170113 …,7252,6354,29482,[],8936.2
9.13E+17,realdonaldtrump,2017/9/27,6:43:24,It was an honor to welcome President @MarianoraJoy of Spain. Thank you for standing w/ us in our efforts to isolate the brutal #NoKo regime. pic.twitter.com/43U4T34JgF,3923,7132,34788,['marianorajoy'],8934.9
1.16E+18,realdonaldtrump,2019/8/14,1:43:57,So terrible! https://twitter.com/JamesOKeefeIII/status/1159086721591496706 …,3884,7734,31233,[],8928.9
1.14E+18,realdonaldtrump,2019/6/26,19:05:24,I will be interviewed by @MariaBartiromo today at 8:15 A.M. on @FoxBusiness. Enjoy!,6157,6058,34278,"['mariabartiromo', 'foxbusiness']",8909.7
8.51E+17,realdonaldtrump,2017/4/8,22:51:10,"...goodwill and friendship was formed, but only time will tell on trade.",3314,6060,42784,[],8908.6
1.18E+18,realdonaldtrump,2019/10/5,11:24:18,GREAT BOOK! https://twitter.com/GreggJarrett/status/1179128755639455744 …,3025,7845,32872,[],8901.7
1.24E+18,realdonaldtrump,2020/3/13,2:02:00,"KEEPING COMMERCIAL ESTABLISHMENTS SAFE, ENCOURAGE YOUR EMPLOYEES AND CUSTOMERS TO.... pic.twitter.com/Fxx6DlHmPf",1469,8901,31184,[],8899.7
1.23E+18,realdonaldtrump,2020/3/1,6:58:19, https://www.pscp.tv/w/cSrj6TFvTlFsTFJub1dwUXd8MVlwS2tRTWJBbW9Kat9MgNMD3I8FxgMKPqlx_GpLP7r6JqIt9QRu72rL-gfz?t=1m8s …,2375,8321,31861,[],8891.2
9.36E+17,realdonaldtrump,2017/11/29,6:12:01,"Remarks from the Roosevelt Room with @SenateMajLdr Mitch McConnell, @SpeakerRyan and Secretary of Defense, General James Mattis. pic.twitter.com/lZMqK5jBvh",5777,6886,30265,"['senatemajldr', 'speakerryan']",8891.2
9.26E+17,realdonaldtrump,2017/11/1,21:30:32,#NYCStrong #USA?? pic.twitter.com/6K3Xw5P87d,3477,7222,35095,[],8885.8
1.15E+18,realdonaldtrump,2019/7/25,20:39:21,Mark Levin on @foxandfriends now! Great guy.,4017,6184,39656,['foxandfriends'],8881.1
1.04E+18,realdonaldtrump,2018/9/24,22:17:26,"“Remarks by President Trump at ‘Global Call to Action on the World Drug Problem’ Event” #UNGA
➡️ http://45.wh.gov/FaDM6c  pic.twitter.com/BGdrQeZuId",4122,7152,33486,[],8876.4
1.17E+18,realdonaldtrump,2019/8/31,22:04:39,Dan will be GREAT! https://twitter.com/realDonaldTrump/status/1167552549974675458 …,2229,8140,33192,[],8871.9
1.05E+18,realdonaldtrump,2018/10/18,1:18:53,"“President Donald J. Trump is Following Through on His Promise to Cut Burdensome Red Tape and Unleash the American Economy”
Read more:  https://www.whitehouse.gov/briefings-statements/president-donald-j-trump-following-promise-cut-burdensome-red-tape-unleash-american-economy/ … pic.twitter.com/zF8fEsw3in",3227,7718,32727,[],8871.6
9.36E+17,realdonaldtrump,2017/11/29,19:32:46,".@foxandfriends, we are in record territory in all things having to do with our economy! https://twitter.com/realdonaldtrump/status/935640578007687168 …",5272,6663,32894,['foxandfriends'],8868.8
8.60E+17,realdonaldtrump,2017/5/4,20:28:39,"Death spiral!
'Aetna will exit Obamacare markets in VA in 2018, citing expected losses on INDV plans this year' http://www.cnbc.com/2017/05/03/aetna-will-exit-obamacare-markets-in-virginia-in-2018.html …",7107,6892,25988,[],8866.1
1.24E+18,realdonaldtrump,2020/3/10,21:48:19,Well deserved Jack. A great honor! https://twitter.com/gen_jackkeane/status/1235573950169653249 …,1021,8215,36220,[],8857.3
1.13E+18,realdonaldtrump,2019/5/24,1:07:28,.@NWS and @USACEHQ are monitoring the damaging storms and flooding in Oklahoma. Listen to the warnings of your local officials and stay safe. We are with you!,2924,7408,35294,"['nws', 'usacehq']",8851.4
9.23E+17,realdonaldtrump,2017/10/25,3:11:38,"“President Donald J. Trump Proclaims October 24, 2017, as United Nations Day” Read more:  http://45.wh.gov/UNDay  pic.twitter.com/HVD0kLYlBk",9082,5534,28063,[],8851.3
9.43E+17,realdonaldtrump,2017/12/19,6:20:20,Thank you Maria B! https://twitter.com/presssec/status/942055050259632130 …,3415,7172,35207,[],8848.4
9.18E+17,realdonaldtrump,2017/10/12,18:04:11,Clips from tax speech and @seanhannity on @foxandfriends now. Have a great day!,7509,5500,32939,"['seanhannity', 'foxandfriends']",8846.6
9.26E+17,realdonaldtrump,2017/11/2,6:03:19,Thanks to @SenateMajLdr McConnell and the @SenateGOP we are appointing high-quality Federal District...,3204,6934,37197,"['senatemajldr', 'senategop']",8841.3
1.22E+18,realdonaldtrump,2020/1/26,4:11:45,Such a great family! https://twitter.com/CissieGLynch/status/956982424554131461 …,1881,7195,39580,[],8839.3
8.70E+17,realdonaldtrump,2017/6/1,5:52:54,"It was an honor to welcome the Prime Minister of Vietnam, Nguyễn Xuân Phúc to the @WhiteHouse this afternoon. pic.twitter.com/6YbrIvJUCY",4221,6231,38340,['whitehouse'],8838.9
1.17E+18,realdonaldtrump,2019/9/7,6:10:43,“The Washington Post’s Lost Summer” https://www.washingtonexaminer.com/opinion/op-eds/the-washington-posts-lost-summer …,3508,8055,29504,[],8835.8
1.21E+18,realdonaldtrump,2019/12/28,10:41:47,He made same prediction in 2016. Nobody ever said Michael was stupid! https://twitter.com/John_KissMyBot/status/1210683656097947648 …,1840,8210,33555,[],8833.5
1.22E+18,realdonaldtrump,2020/2/2,12:48:56,Correct! https://twitter.com/senatemajldr/status/1219826046125641733 …,2079,7896,34654,[],8826.7
8.57E+17,realdonaldtrump,2017/4/25,19:23:08,Proud of @IvankaTrump for her leadership on these important issues. Looking forward to hearing her speak at the W20! https://www.ft.com/content/4d028aae-28f2-11e7-bc4b-5528796fe35c?accessToken=zwAAAVulCgEgkc9NAoquKPIR59O8S1UoeW_jXA.MEYCIQDo7n1B6DRFfoNghad5hu27qKJp_kNnHuwgcZrwlShquQIhAOgwEKdMfkR6Q8aQW6IjBzEDTh04cx985L8ETZq8Oo8u&sharetype=gift …,7014,5582,33719,['ivankatrump'],8825.3
1.01E+18,realdonaldtrump,2018/6/23,22:00:19,"...everyone how much he likes me, but he will only vote with Nancy Pelosi. Keith is strong on borders and tough on crime — and loves cutting taxes! #MAGA",4417,6831,33984,[],8822.1
1.06E+18,realdonaldtrump,2018/11/2,2:37:17,"....His opponent, Jared Polis, is weak on crime and weak on borders – could never do the job. Get out and VOTE – Walker has my Complete and Total Endorsement!",4262,7285,31670,[],8816.6
1.05E+18,realdonaldtrump,2018/10/23,3:54:04,"Last day to register to VOTE in Alabama, California, South Dakota and Wyoming! #JobsNotMobs  http://Vote.GOP  https://twitter.com/GOP/status/1054296304619343872 …",2434,8364,30654,[],8814
8.49E+17,realdonaldtrump,2017/4/5,2:38:13,".@WhiteHouse #CEOTownHall
➡️ http://45.WH.Gov/iQXunx  pic.twitter.com/XHfQ6zmF2H",4209,7045,33234,['whitehouse'],8813.1
8.80E+17,realdonaldtrump,2017/6/29,5:15:37,"Today, I hosted an immigration roundtable ahead of two votes taking place in Congress tomorrow. Watch and read more:  http://45.wh.gov/c29Hgn  pic.twitter.com/sUFKh66jg5",3695,7100,34300,[],8798.5
1.23E+18,realdonaldtrump,2020/2/18,23:29:43,"....I have seen some of the regulations being circulated, including those being contemplated by Congress, and they are ridiculous. I want to make it EASY to do business with the United States, not difficult. Everyone in my Administration is being so instructed, with no excuses...",817,8498,34465,[],8790.4
1.20E+18,realdonaldtrump,2019/11/26,12:38:40, pic.twitter.com/Rya9MUlX1v,2105,8491,30632,[],8789.3
9.13E+17,realdonaldtrump,2017/9/27,4:43:27,Heading over to the @UN to meet with Ambassador @NikkiHaley and all of her great representatives! #USA??,4951,5760,38335,"['un', 'nikkihaley']",8774.8
