id,date,time,tweet
278235827933433857,2012-12-11,04:32:45,The Chinese are smart.  They bought up over $7B in US housing last year  http://fxn.ws/TPsOcw   U.S. is busy making China even richer.
278235379344220161,2012-12-11,04:30:58,"China is about to acquire a unit of AIG, which we bailed out, for $5.5B  http://reut.rs/TPsoD7  China is making great deals on our backs."
278203787263483904,2012-12-11,02:25:26,"My @foxandfriends interview discussing the Ground Zero Mosque, fiscal cliff, China buying AIG & Anna Wintour  http://bit.ly/TPorhE "
275715671499870208,2012-12-04,05:38:33,Philadelphia’s Mayor Michael Nutter is in China to drum up business for his struggling city.Our politicians are controlled by the Chinese.
273876477756465152,2012-11-29,03:50:15,Treasury has refused to name China a currency manipulator even though the yuan “remains significantly undervalued”  http://bloom.bg/SdU4iL 
273540096769269760,2012-11-28,05:33:35,China just landed a jet on an aircraft carrier stolen from a U.S. design.  http://bit.ly/WW5Dj3  We should offset the thievery from our debt..
273518170554388480,2012-11-28,04:06:28,Want to know why China is growing?  They can build the world’s tallest building in 90 days  http://bit.ly/NrukQC  Red tape would kill it here.
273170181386301440,2012-11-27,05:03:41,China’s increased naval exercises in the Bohai Sea are a continued threat and dangerous for the world markets.
271342868667449344,2012-11-22,04:02:35,Direct foreign investments continue to flow into China at over $100B a year  http://reut.rs/UlOdb4   That's money that could be spent here.
270626232612290560,2012-11-20,04:34:56,Must read article in @Forbes explaining the ‘transition’ in Chinese leadership:  China's Anti-Reformers Take Over  http://onforb.es/TMvanz 
269564335293087744,2012-11-17,06:15:20,Now China is trying to take over a U.S. airbase  http://bit.ly/SoxUZf   This is only the beginning. They only understand toughness!
268093340736696321,2012-11-13,04:50:08,"This past October, China’s export surplus grew to 5 month high of 11%, biggest jump in 45 months  http://reut.rs/Zfv6U3  Not good."
266664315522793475,2012-11-09,06:11:41,China is heavily investing in building its own jet engine  http://reut.rs/Sx7nJn   They will end up stealing the design from us as usual.
266661755520970752,2012-11-09,06:01:31,"China's submarines will soon be carrying nukes  http://reut.rs/Sx64do   They will be sent to patrol our coasts, Obama won't do anything."
266661264992915457,2012-11-09,05:59:34,China's Communist Party has now publicly praised Obama's reelection.  They have never had it so good.  Will own America soon.
266290276874739712,2012-11-08,05:25:24,"Now that the election is over, watch Chrysler ship @Jeep production to China--my prediction."
265908017772523520,2012-11-07,04:06:26,Now Chinese state run companies are taking over our coal market  http://on.wsj.com/YScqIK  China wants to deplete our resources here at home.
265568179978383360,2012-11-06,05:36:02,China is worried. The polls are trending for @MittRomney. They won’t be able to steal from us anymore.
265538847801212928,2012-11-06,03:39:29,Don't believe Chrysler (if Obama wins)--see how fast @Jeep production will be moved to China--and I'll be watching!
265496271794630656,2012-11-06,00:50:18,We can't destroy the competitiveness of our factories in order to prepare for nonexistent global warming. China is thrilled with us!
264417734320857088,2012-11-03,01:24:35,"Looks like @RalphGilles is full of it.  @dcexaminer: ""Jeep, an Obama favorite, looks to shift production to China""  http://bit.ly/PyHGMD "
264393007623716866,2012-11-02,23:46:19,We should not allow @Chrysler to move @Jeep jobs to China after they said they wouldn't--stay tuned!
264392738118701056,2012-11-02,23:45:15,.@Chrysler disputes my statement--but watch Chrysler move @Jeep jobs to China after the election.
264022096538120192,2012-11-01,23:12:27,Obama is a terrible negotiator. He bails out Chrysler and now Chrysler wants to send all Jeep manufacturing to China--and will!
264021186990731265,2012-11-01,23:08:50,Why is Obama’s auto bailout now creating jobs in China?  He is ruining American industry.
264009741234221058,2012-11-01,22:23:22,Let's continue to destroy the competitiveness of our factories & manufacturing so we can fight mythical global warming. China is so happy!
263355752134098944,2012-10-31,03:04:38,China’s stock market rose yesterday after 4 consecutive days of losses  http://bloom.bg/V4SZxj  Their market gains the day we are hit by storm
261552946565750785,2012-10-26,03:40:56,"Yesterday Barack Obama said he wants ""wind turbines manufactured here in China""  http://youtu.be/PuVOBSwNWbE  I don't think this was a gaffe."
261552582504366080,2012-10-26,03:39:29,China is primed to continue to rob us and steal our jobs through their exports  http://reut.rs/SwrtEe   We need @MittRomney to rein them in.
260790972236038144,2012-10-24,01:13:07,China will never go to war with us because if they won they would only take over property they already own!
260475529646456832,2012-10-23,04:19:40,Obama planted that @nytimes story on Iran so it will be discussed in tonight's debate. He wants Libya and China off the table.
259027449445232640,2012-10-19,04:25:31,The last time I visited China I couldn't believe all the construction. You can go up with a project in a week--no red tape.
258394846191054849,2012-10-17,10:31:46,"You talk tough, Mr. President, but have done nothing about China killing our jobs and economy."
258373635822215168,2012-10-17,09:07:29,Why has Obama let China and others take our jobs?
257936689614450688,2012-10-16,04:11:13,"""Romney, Ryan Slam Obama Administration on China Currency Manipulation""  http://abcn.ws/QnBOCF  via @ABC"
257936201057705984,2012-10-16,04:09:17,Once again Obama fails to classify China as a currency manipulator. He just helped China steal even more jobs and money from us.
256486209034022914,2012-10-12,04:07:32,It's Thursday and only 26 days until the election. How many illegal donations from China and Saudi Arabia did Obama collect today?
256127187894300672,2012-10-11,04:20:54,"Even with lower profit projections, American firms are still throwing money into China  http://reut.rs/URdA3a   Obama is killing investment."
255411849053499392,2012-10-09,04:58:24,China is taking the oil in Libya while our embassy is being attacked after we won the war for the rebels. Obama's policies suck!
255370164017721344,2012-10-09,02:12:46,I would do same thing if I were China.  They want Obama.  http://bit.ly/SXJA4D 
253587791454294017,2012-10-04,04:10:15,Have you heard? China just told Obama to jump. Obama asked how high.
251409907910336512,2012-09-28,03:56:07,China's Financial Institutions are expanding overseas. http://bit.ly/QRPiFE  They will own everything if we don't stop them now.
251058933337305088,2012-09-27,04:41:28,China has done very well under Obama. Now they just released their first aircraft carrier.
251058273007063040,2012-09-27,04:38:51,China is filling the vacuum left by Obama at the UN on the world stage.
251048242723315713,2012-09-27,03:58:59,"""Trump: US Must Get Tougher Because China Is 'Eating Our Lunch'""   http://bit.ly/QF6WMp  via Moneynews @Newsmax_Media"
250327830947303424,2012-09-25,04:16:20,"Despite all of China's cheating, they are not doing that well--we can beat them--our country has great potential!"
248877100185038848,2012-09-21,04:11:39,Obama's Def. Sec. just said US Asia focus 'not aimed to contain China'  http://yhoo.it/RCpa0a  China is hoping that Obama is re-elected.
248471159803363328,2012-09-20,01:18:35,China has been unfairly subsidizing the export of cars & auto parts. I've been saying this for 3 years...
248401743833075712,2012-09-19,20:42:45,Obama killed over 100k jobs by not approving Keystone XL pipeline and Canada is now selling the oil to China--very dumb!
248054450042851328,2012-09-18,21:42:44,China is now attacking Japan's economy for leverage  http://apne.ws/StMRYE   Soon they will try the same with us. #TimeToGetTough
247760969181302784,2012-09-18,02:16:32,"After being ripped off for years, Obama finally figured out that China is taking advantage of us. He's finally listening to me."
246679932695097345,2012-09-15,02:40:53,"RT @MittRomney: For nearly 4 years, Barack Obama has refused to crack down on China's cheating & American workers have paid the price."
245955293786279936,2012-09-13,02:41:26,Libya is selling its oil to China--I notice the Chinese Ambassador is very safe.
245875612038877184,2012-09-12,21:24:48,"""I've read many books about China over the decades. I know the Chinese and made a lot of money with them."" The Art of the Deal"
245604297029595136,2012-09-12,03:26:42,China is an international pariah. They are now harassing Japan over its purchase of 3 uninhabited islands   http://bit.ly/OaiGEU 
243084357663858688,2012-09-05,04:33:21,China now 'warns' us against being involved in sea disputes  http://reut.rs/Rh4dHo 
241599708554997761,2012-09-01,02:13:53,China is now deploying drones across ocean routes used for trade  http://bit.ly/R2oCjw  They stole the technology from us.
241591228263702528,2012-09-01,01:40:12,".@BarackObama's assault on coal and gas and oil will send energy and manufacturing jobs to China."" --@MittRomney"
241159091005820929,2012-08-30,21:03:02,It's Thursday and again I ask--how much money is China stealing from us?
240896478233645057,2012-08-30,03:39:30,China's media is attacking @MittRomney while endorsing @BarackObama  http://bit.ly/Rk7t59   Of course. Mitt knows it's Time To Get Tough.
240860733926154240,2012-08-30,01:17:28,"It's Wednesday, how much money is China stealing from us today?"
240816432982679552,2012-08-29,22:21:26,China must be worried that @MittRomney will win this November. They have never had such a pushover like @BarackObama.
240517969841643520,2012-08-29,02:35:27,"Ask China if their rapidly expanding (with our money) Navy or Armed Forces are going ""green"" -- They would laugh in your face!"
240507883928813568,2012-08-29,01:55:22,"My @FoxNews @TeamCavuto interview discussing the @RNC Convention, businesses making products in China and unemployment  http://bit.ly/U8sjsc "
240455676600659968,2012-08-28,22:27:55,".@FinancialTimes writes that ""@BarackObama should pray that China overtakes US""   http://on.ft.com/U5VewZ  Don't worry, he is making it happen."
240092118633291776,2012-08-27,22:23:16,".@BarackObama sent over 100,000 jobs and Canadian oil to China all because he would not approve Keystone XL."
238372607806828544,2012-08-23,04:30:33,It's Wednesday. I wonder how much money @BarackObama borrowed from China today?
237995127430320128,2012-08-22,03:30:34,Glad to hear that @JimTalent has put some strong anti-China referendums in the @GOP convention platform.
237994821841723394,2012-08-22,03:29:21,We have to get tough with China before they destroy us.
236537149070143488,2012-08-18,02:57:05,US government's foreign indebtedness has grown over 72% under @BarackObama. He is bleeding us dry to China.
236531168911167490,2012-08-18,02:33:19,The US government's foreign debt is at a record $5.29T  http://bit.ly/NKxE4x  China is laughing all the way to the bank.
236525779750625280,2012-08-18,02:11:54,.@MittRomney & @PaulRyanVP get what needs to be done to reign in China. @BarackObama gets kicked around by the Chinese.
236523864497192960,2012-08-18,02:04:18,"Great speech on China by @PaulRyanVP yesterday where he explains why China is treating @BarackObama like a ""Doormat"" http://bit.ly/NpCa9l "
236161065497550848,2012-08-17,02:02:40,My interview with Don Imus on @77WABCradio discussing my @RNC convention surprise & @MittRomney's China policy  http://bit.ly/QFV7nv 
235044968828375040,2012-08-14,00:07:42,Today @BarackObama will borrow 40 cents on every dollar he spends from China. Just another day at the office.
233924399680589824,2012-08-10,21:54:57,China is cooking up conspiracy theories that the Olympics are rigged.   http://wapo.st/MClZtE   They don't understand why they can't cheat.
233648169316134912,2012-08-10,03:37:19,Just letting China know in advance that the USA will win the medal count in the Olympics. Even with your cheating you can't beat us.
233554560873021440,2012-08-09,21:25:21,"These are facts: In 2001, the US opened its markets to China & since then more than 2 million Americans can't (cont)  http://tl.gd/iojbsh "
233297114715791362,2012-08-09,04:22:21,"No surprise that China was caught cheating in the Olympics. That's the Chinese M.O. - Lie, Cheat & Steal in all international dealings."
233213932985253889,2012-08-08,22:51:49,People are finally beginning to hit China and OPEC. They never give me credit for being the first--by far--but that's okay!
232913045637189632,2012-08-08,02:56:12,Now the world is looking to China for an economic 'lift'  http://reut.rs/MXGEbg  @BarackObama has ruined our economic hegemony.
232898573228990464,2012-08-08,01:58:41,Now China 'calls in' US diplomats to lecture them on their illegal escapades.  http://reut.rs/RawaUU   The new reality. @BarackObama is weak.
232566570709299200,2012-08-07,03:59:25,China's Olympic training program is abusive  http://bit.ly/OFJ22I  It is modern day slavery & shameful. Their (cont)  http://tl.gd/in6clo 
231119736732274688,2012-08-03,04:10:13,US interest payments on the debt have already passed $375B this year   http://1.usa.gov/AJvcp  China is laughing at us---as usual.
231057112099323904,2012-08-03,00:01:23,The U.S. manufacturing sector has suffered its greatest order losses under @BarackObama. He has stood idle while China steals our jobs.
230310078568345600,2012-07-31,22:32:56,.@BarackObama blocked Keystone. Now China is preparing a massive $1.5B oil deal with Canada.   http://reut.rs/QM1cja    A terrible deal for US!
228221920963862531,2012-07-26,04:15:20,US Gov't is on the hook for more than a third of the world's entire debt & we wonder why China & OPEC are laughing all the way to the bank!
228161234275557376,2012-07-26,00:14:11,This can't continue--Federal goverment's debt jumps more than $1T for 5th straight year  http://bit.ly/MEzwR1  China is buying the debt.
227853754404311040,2012-07-25,03:52:23,China's domestic economic and political problems prove how pathetic our leadership is in allowing China to rip us off  http://reut.rs/NTHC43 
227834529782591490,2012-07-25,02:35:59,"My @SquawkCNBC interview discussing housing prices, the GDP numbers, China spreading its wealth and my stock picks.  http://bit.ly/NTDOQ5 "
226309376212869120,2012-07-20,21:35:34,"Bay Bridge in San Fransisco, built in China, keeps getting worse. Cost overruns are out of control --- China is having a field day with us!"
223830896753643520,2012-07-14,01:26:59,.@BarackObama finally talking tough on China. He's repeating my exact words. Where has he been for 4 years?
223825720869273600,2012-07-14,01:06:24,America's Olympic uniforms are manufactured in China. Burn the uniforms!#U.S.OlympicCommittee
220956243110543362,2012-07-06,03:04:08,Toledo Blade reports Ohio-made Jeep Wranglers are among the US vehicles targeted by China and subject of US complaint.  http://www.newseum.org/todaysfrontpages/hr.asp?fpVname=OH_TB&ref_pge=lst …
219890977882644481,2012-07-03,04:31:09,China court: Apple pays $60M to settle iPad case. China is getting away with murder.  http://apne.ws/LLKFJ2 
219890208487911426,2012-07-03,04:28:05,WRONG: A China court ordered @apple to pay $60M to a Chinese company that registered iPad before @apple http://on.wsj.com/Mn95yF 
218047987610427392,2012-06-28,02:27:46,Who's the outsourcer? @BarackObama's campaign is using a travel company with outsourced jobs in China and India.  http://thedc.com/LdJWSw 
217690546490195968,2012-06-27,02:47:25,Scary--now China's Development Bank is looking to buy U.S. homes and developments  http://on.wsj.com/MPDLXo  They will own our country soon.
215869447502696448,2012-06-22,02:11:01,Now China won't allow an American to leave the country over a debt dispute--and @BarackObama won't comment.  http://bit.ly/NUP17D 
214819541434384384,2012-06-19,04:39:04,On Friday @VPBiden said that China has better cities and airports than the US. Well what has @BarackObama done about it the last 3 years?!
214775676472000512,2012-06-19,01:44:46,"My @foxandfriends interview discussing @BarackObama's immigration policy, @VPBiden's China comments and 2012 election  http://bit.ly/NK3MJo "
213708392554954752,2012-06-16,03:03:45,"The U.S. needs to protect our intelligence assets, especially in China. If the Chinese want to spy on us, then we need to return the favor."
212990869211578368,2012-06-14,03:32:35,China's currency manipulation is one of our nation's greatest sovereign threats. The yuan has appreciated 40% against our dollar since 2005.
212978018539417600,2012-06-14,02:41:31,"Thanks to @BarackObama rejecting the Keystone XL pipeline, China has become Canada's biggest oil consumer. China is laughing at us!"
212629431397781504,2012-06-13,03:36:21,Sad.@BarackObama has already exempted major oil importers on Iranian sanctions and is negotiating a waiver with China. http://nyti.ms/KAOnVq
212266828062400512,2012-06-12,03:35:30,China has copied our military's F-22 Raptor design  http://bit.ly/JOGwbL  We should offset their theft from our debt.
211193063622709248,2012-06-09,04:28:44,Scary--the CBO esimated that US publicly held debt amounts to over 70%. China is buying our country up.
210411297706217473,2012-06-07,00:42:17,China's new AND ADVANCED currency manipulation is killing the U.S. Help!
210101183690457088,2012-06-06,04:10:00,"China's best friend @BarackObama wants to cut the US fleet down to 230 ships, the lowest level since WWI. http://bit.ly/Mvg74D"
209734672320704512,2012-06-05,03:53:37,Now that China's own economy is slowing  http://buswk.co/JGJvOx  watch how they start doing even bigger numbers in (cont)  http://tl.gd/hmps9s 
208590264720310272,2012-06-02,00:06:09,Bay Bridge in California made in China for $1.8 billion. $300 million in cost overruns. Are we stupid?
208205405606785025,2012-05-31,22:36:51,"China and Saudi Arabia recently struck a deal which is ""the largest expansion by any oil company in the world"" (cont)  http://tl.gd/hku5qt "
207902918739902467,2012-05-31,02:34:53,Now Chinese agents are smuggling our military weapons through rogue US soldiers  http://reut.rs/JqtjFT  China loves to cheat!
207558845193654272,2012-05-30,03:47:39,China is now criticizing the US human rights record  http://bit.ly/Ly8B2m   They have zero credibility on the issue. Can you believe this?
205020507781865472,2012-05-23,03:41:12,China is now given preference to buy US debt by going directly to Treasury. I don't believe @BarackObama knows that he selling us out.
204662391449980928,2012-05-22,03:58:11,"By releasing Chen, China showed that its political situation is becoming increasingly unstable to domestic (cont)  http://tl.gd/hgp08j "
202128951387242496,2012-05-15,04:11:12,"Now China is threatening our allies who share defense pacts with us, the latest is the Philippines   http://bit.ly/KFW4wy   Very aggressive"
202120412698648576,2012-05-15,03:37:16,"China, Japan and South Korea agreed to have free trade negotiations--notice they don't ask the U.S. to join in (cont)  http://tl.gd/hdno1t "
202100733213020161,2012-05-15,02:19:04,"Very resource rich Canada, our neighbor, is looking to China for its growth. Just another sad commentary on the U.S.  http://on.wsj.com/KkQVfb "
200605771568914432,2012-05-10,23:18:37,Welcome to the new reality. @BarackObama is now letting China buy US banks  http://yhoo.it/IYYMjB  The US government is selling us out.
200299016821538819,2012-05-10,02:59:41,"My @gretawire interview discussing the economy, unemployment numbers, China, Charles Barkley,France and the election   http://bit.ly/LNV6Rg "
199590671529676802,2012-05-08,04:04:58,We must keep the pressure on @BarackObama's administration to make sure Chen comes to the US. It would be a tragedy to abandon him in China.
198116073126641664,2012-05-04,02:25:27,"Now @BarackObama is praising China's ""cooperation"" in negotiations over Chen Guangcheng  http://bit.ly/KsSfqY  This is a sad episode for us."
197771334934216704,2012-05-03,03:35:35,WRONG!@BarackObama capitulated to China by releasing Chen Guangcheng out of the US Embassy  http://wapo.st/IGTpCi  China really has our number
197754030318034944,2012-05-03,02:26:49,Orders for U.S. factory goods in March record biggest decline in 3 years  http://bit.ly/IEtuye  China is eroding the US manufacturing sector.
197697954184830976,2012-05-02,22:43:59,"""China's leadership is sneaky and underhanded, they significantly underreport their actual defense budget and (cont)  http://tl.gd/h8fbkb "
195207050261823493,2012-04-26,01:46:02,"""Right now, we are running a massive $300 billion trade deficit with China. That means every year.  China is (cont)  http://tl.gd/h55j1d "
194859987573538816,2012-04-25,02:46:56,Demand by China continues to raise the price of oil  http://bloom.bg/I6v1cq  We must become energy independent through our vast resources.
194515393119911936,2012-04-24,03:57:38,@JonHuntsman just trashed the GOP and stood up for China on Sunday  http://bit.ly/Jz8iqj   I am surprised he didn't say it in Mandarin.
192683608727760896,2012-04-19,02:38:46,Bad! Total foreign holdings of US debt continue to increase with China increasing its holding a 2nd straight month  http://cbsn.ws/J4EhAv 
192319079300870145,2012-04-18,02:30:16,Our ally Canada is 'frustrated' by @BarackObama's radical anti-gas policies  http://bit.ly/IRTyT6  BHO is forcing Canada to send gas to China.
192294299679989760,2012-04-18,00:51:48,"While @BarackObama watches, China is trying to have the yuan overtake our dollar as the international (cont)  http://tl.gd/h12vfv "
190848909659226112,2012-04-14,01:08:20,Now @BarackObama's Vice-Chief of Joint Staff is defending China while they cheat  http://bit.ly/IyzpnV   Wrong course of action.
190157750767071232,2012-04-12,03:21:55,China attempted to sell embargoed computers to Iran  http://reut.rs/IgKAgo  China loves these deals!
190066305137786881,2012-04-11,21:18:33,"Thousands of US warplanes, ships and missiles contain fake electronic components from China, leaving them open (cont)  http://tl.gd/gtqm32 "
188301406413930496,2012-04-07,00:25:28,It's @BarackObama--who wants to raise all our taxes--who applauds China for cutting their taxes! (cont)  http://tl.gd/grbgn8 
188299853749690370,2012-04-07,00:19:18,His @BarackObama's budget: interest payments to China will exceed US defense spending by 2019  http://bit.ly/HrYaeQ  @BarackObama's America!
187914114511810560,2012-04-05,22:46:30,"""Here's the solution on China: get tough. Slap a 25 percent tax on China's products if they don't set a real (cont)  http://tl.gd/gqo0qo "
187255259607994368,2012-04-04,03:08:27,"""China is our enemy. It's time we start acting like it and if we do our job correctly, China will gain a whole (cont)  http://tl.gd/gpp76f "
185786587538403328,2012-03-31,01:52:28,@MittRomney studying ways to increase pressure on China over their currency manipulation and unfair subsidy practices  http://reut.rs/Hxd4ne 
185100560821784576,2012-03-29,04:26:27,I wonder if @BarackObama has promised Iran and China that he can be more flexible after his last election?
185014028706394112,2012-03-28,22:42:36,"""America's relationship with China is at a crossroads. We only have a short window of time to make the tough (cont)  http://tl.gd/gm9oid "
183263631042027520,2012-03-24,02:47:09,"""With China beating us like a punching bag daily, OPEC vacuuming our wallets clean, and jobs nowhere in sight, (cont)  http://tl.gd/gjbglv "
182541178904903681,2012-03-22,02:56:23,"""We have to get tough on China. For every one American child there are four Chinese. China is out to steal our (cont)  http://tl.gd/gi2v23 "
179267639363895296,2012-03-13,02:08:30,"China talks about the so-called ""carbon footprint"" and then, behind our leaders backs, they laugh. They could (cont)  http://tl.gd/gd1gc2 "
177856011917467648,2012-03-09,04:39:12,"""Getting China to stop playing its currency charades can begin whenever we elect a president ready to take (cont)  http://tl.gd/garokg "
177129464529043456,2012-03-07,04:32:09,"""The military threat from China is gigantic--and it's no surprise that the Communist Chinese government lies (cont)  http://tl.gd/g9nlln "
177126743491084288,2012-03-07,04:21:21,"""While China screws us with every turn of its currency, is the biggest commercial espionage threat we face, (cont)  http://tl.gd/g9niv4 "
177100813464895488,2012-03-07,02:38:18,China is raising its defense budget by 11%  http://bit.ly/zO1KvF  @BarackObama wants to cut ours by over $1Trillion. Wrong policy.
174945557935173632,2012-03-01,03:54:06,China is getting minerals from Afghanistan  http://usat.ly/t69pc1  We are getting our troops killed by the Afghani govt't.  Time to get out.
174591043675758593,2012-02-29,04:25:23,"""@BarackObama seems to have no regard for how China is conducting massive industrial espionage against the (cont)  http://tl.gd/g5tfb8 "
173146855046258688,2012-02-25,04:46:41,"""For a country like China, being able to steal our military designs represents hundreds of billions in savings (cont)  http://tl.gd/g3nd51 "
172778797010124800,2012-02-24,04:24:09,"""If China didn't play games with its currency and we played on a level economic playing field, we could easily (cont)  http://tl.gd/g34s1g "
172425301853351937,2012-02-23,04:59:30,"""America's relationship with China is at a crossroads. We only have a short window of time to make the tough (cont)  http://tl.gd/g2ida8 "
172066467926380545,2012-02-22,05:13:37,"""Right now we have a president and a Treasury secretary who shrug while China tears away hundreds of thousands (cont)  http://tl.gd/g1vo61 "
171994909711142913,2012-02-22,00:29:16,My interview from this morning with Ron Jolly on News Talk 580 on behalf of @MittRomney how he is right on China  http://bit.ly/AA8Xqu 
170610082260852737,2012-02-18,04:46:28,Our ally Canada wants to send their oil down south to us. @BarackObama is forcing Canada to send it west to China.
170609601790754816,2012-02-18,04:44:33,He @MittRomney wrote a great piece on China  http://on.wsj.com/Ae301M  @JonHuntsman criticized him  (cont)  http://tl.gd/fvlqtm 
170244434087247872,2012-02-17,04:33:30,"Yesterday China VP Xi stressed ""the benefits of trade with China"" to Congress  http://on.wsj.com/xSfN83   We need FAIR TRADE with China!"
170176754579808256,2012-02-17,00:04:34,"He @MittRomney gets the China problem, why don't the others?"
169900579076849665,2012-02-16,05:47:09,Canada's PM was in China last week brokering a deal to sell the oil @BarackObama rejected in Keystone.  http://bit.ly/xUAFde    Unbelievable!
169897369700278272,2012-02-16,05:34:24,Wrong Policy: @BarackObama wants to cut defense spending by $487B while China is building their navy in the Pacific.  http://reut.rs/zttD4f 
169869653571682306,2012-02-16,03:44:16,"""China is our enemy. It's time we start acting like it...and if we do our job corectly, China will gain a whole (cont)  http://tl.gd/fuf20b "
169861061560909824,2012-02-16,03:10:07,"""So, I speak badly of China, but I speak the truth and what do the consumers in China want? They want Trump."" (cont)  http://tl.gd/fuenkn "
169853834083053568,2012-02-16,02:41:24,"Next to Chinese VP Xi Jinping yesterday, @BarackObama said he welcomes China's ""peaceful rise."" (cont)  http://tl.gd/fuedbd "
169511618261159936,2012-02-15,04:01:33,"""We need a president who is smart and tough enough to recognize the national security threat China poses in the (cont)  http://tl.gd/ftso2p "
169487192719233024,2012-02-15,02:24:30,So wrong! @BarackObama is hosting China's VP Xi Jinping today at the Pentagon with a full honor ceremony with music and cannons...
169486400364888064,2012-02-15,02:21:21,"A day after @BarackObama released a trillion dollar budget deficit, he is hosting China's future leader VP XiJinping. America's new reality."
169160076383367168,2012-02-14,04:44:39,"""Look, when it comes to China, America better stop messing around. China sees us as a naive, gullible, foolish (cont)  http://tl.gd/ft8q68 "
169150613261791232,2012-02-14,04:07:03,He capitulated to China--@BarackObama abandoned a senior level Chinese officer who wanted to defect to the US: WRONG! http://bit.ly/wfszrf 
169137479004340224,2012-02-14,03:14:52,Congratulations to @MittRomney for CPAC and Maine straw poll wins. He will get tough with China and save America.
168064739690295296,2012-02-11,04:12:11,@MittRomney will give a great speech at CPAC today. He understands the threat from China.
167405659057426433,2012-02-09,08:33:14,"Jon Huntsman called to see me. I said no, he gave away our country to China! @JonHuntsman"
167347755499536385,2012-02-09,04:43:08,"""Getting China to stop playing its currency charades can begin whenever we elect a president ready to take (cont)  http://tl.gd/fq6cfr "
167313163954569216,2012-02-09,02:25:41,Why is @MittRomney the only guy who talks about getting tough with China and their currency manipulation?
167311471867465729,2012-02-09,02:18:58,China did a major number on us during the reign of @JonHuntsman. He was easy pickens!
166980337212211201,2012-02-08,04:23:09,I endorsed @MittRomney not because I agree with him on every issue but because he will get tough with China.
166641357291667457,2012-02-07,05:56:10,"As China is building an air and naval force, @BarackObama is cutting ours.  http://bit.ly/zyzUSp    He is weakening our national security."
166577929944436736,2012-02-07,01:44:08,"""So, I speak badly of China, but I speak the truth and what do the consumers in China want? They want Trump."" (cont)  http://tl.gd/foujvq "
164012329116246017,2012-01-30,23:49:21,"""The military threat from China is gigantic and it's no surprise that the Communist Chinese government lies (cont)  http://tl.gd/fknea2 "
162587605458878464,2012-01-27,01:28:00,"My @gretawire interview discussing @IvankaTrump wanting me to run for POTUS, @BarackObama’s SOTU and his China policy  http://bit.ly/z1efQf "
161880088898584578,2012-01-25,02:36:35,"""It starts with China and OPEC. The hundreds of billions of dollars they steal from us each year must end right (cont)  http://tl.gd/fh6mek "
161491946173505536,2012-01-24,00:54:15,"""I have great respect for the people that represent China. What I don't respect is the way that we negotiate and (cont)  http://tl.gd/fghhlr "
160451510608736256,2012-01-21,03:59:55,China has hacked another US government body.  http://bit.ly/yBGHBP  When will we learn?
160444554452013057,2012-01-21,03:32:17,Canada will now sell its oil to China because @BarackObama rejected Keystone. At least China knows a good deal when they see it.
159772392590295040,2012-01-19,07:01:21,"“China presents three big threats to the United States in its outrageous currency manipulation, its systematic (cont)  http://tl.gd/fdjjc3 "
159416243881914368,2012-01-18,07:26:09,@BarackObama won’t approve the Keystone Pipeline so Canada is now looking to sell their oil to China (cont)  http://tl.gd/fd0h00 
159297839292354560,2012-01-17,23:35:39,"My interview with @IngrahamAngle discussing the GOP primary, China ripping us off and the state of the economy   http://bit.ly/berpv9 "
157566407180165120,2012-01-13,04:55:33,The US is always getting ripped off! China gets cheap oil from Iran and Iraq as US pays for Hormuz Patrols to (cont)  http://tl.gd/f9uvoa 
155371968630239232,2012-01-07,03:35:38,"""Getting China to stop playing its currency charades can begin whenever we elect a president ready to take decisive action."" #TimeToGetTough"
155000792967946240,2012-01-06,03:00:43,China is driving the price of gold up in order to ease pressure against Iranian sanctions.  http://bit.ly/zTIER0 
154622532346056705,2012-01-05,01:57:39,"""Under President @BarackObama, China has experienced unusually fast gains and America unusually fast losses."" #TimeToGetTough"
152823189410545665,2011-12-31,02:47:42,When will the US government finally classify China as a currency manipulator? China is robbing us blind and @BarackObama defends them.
152097238271787008,2011-12-29,02:43:02,China has 5 oil projects in Iraq and we didn't get anything from the Iraqis except asked to leave. Iraq is going (cont)  http://tl.gd/f0ec7f 
151776172232015872,2011-12-28,05:27:13,China is expanding its military bases abroad. We must expand our naval fleet. Now is no time for defense cuts. (cont)  http://tl.gd/evprp9 
151770881134297088,2011-12-28,05:06:12,China hacked the U.S. Chamber of Commerce and now has the information of all 3 million members. China keeps (cont)  http://tl.gd/evpm0i 
149143097090113537,2011-12-20,23:04:19,China taxing imports from the US --22%-- why aren't we taxing China?
148875185683038208,2011-12-20,05:19:44,Our diplomats are weak: @JonHuntsman's China policy proves why we need businesmen to negotiate against China.
148873594292809728,2011-12-20,05:13:25,Railing at Obama over China: @maggiepolitico  http://politi.co/vqdtgd 
148872560120045568,2011-12-20,05:09:18,RT @TheDCVInce: Trump's letter to Obama: China thinks you're weak  http://thedc.com/sETUHe 
148871667345666048,2011-12-20,05:05:46,"My @FoxNews interview on @FNTTHe Five discussing the #TimeToGetTough, the GOP primary and China's tariff on our cars  http://bit.ly/ue19nv "
147783012300492800,2011-12-17,04:59:50,"China, OPEC, Russia and Iran no longer respect us--@BarackObama's foreign policies have proved that weakness is provocative."
147777192439459840,2011-12-17,04:36:42,China just put a tariff on US cars and trucks--22%--China is laughing at our inept leaders. @BarackObama
